sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2016-12-07;143,00;144,00;147,50;147,75;141,75;144,00;144,325;81847;11812562,5;837;
2016-12-06;146,25;146,50;148,00;148,75;146,25;146,75;147,829;22581;3338128,25;174;
2016-12-05;147,25;147,75;147,25;148,00;145,00;148,00;146,259;50747;7422210;386;
2016-12-02;147,50;148,00;149,00;149,00;145,25;147,25;146,984;57059;8386764,75;354;
2016-12-01;148,75;149,00;151,00;151,50;146,25;149,00;148,477;54910;8152858,25;542;
2016-11-30;153,00;154,00;151,00;154,50;151,00;153,50;152,923;44798;6850632,5;320;
2016-11-29;150,50;151,00;150,50;152,00;148,25;151,00;150,486;22085;3323488;284;
2016-11-28;150,50;151,00;152,00;153,50;150,00;150,50;151,46;26369;3993849;283;
2016-11-25;151,50;152,00;151,00;153,00;150,50;152,00;151,652;10813;1639817,5;188;
2016-11-24;150,50;151,00;150,50;151,50;150,00;150,50;150,485;29408;4425453,5;185;
2016-11-23;150,00;150,50;151,00;152,00;150,00;150,00;150,931;134095;20239084,5;221;
2016-11-22;151,50;152,00;151,00;155,00;150,00;151,50;151,57;28001;4244101;321;
2016-11-21;150,50;151,00;150,50;153,00;149,50;150,50;150,985;21973;3317591,25;281;
2016-11-18;150,00;150,50;147,50;154,00;146,75;150,00;149,66;43598;6526241,5;329;
2016-11-17;147,50;147,75;145,00;148,50;145,00;147,50;147,168;20398;3001936,25;269;
2016-11-16;145,75;146,75;146,00;148,25;144,75;146,75;146,576;42278;6196933;539;
2016-11-15;143,50;144,00;144,75;145,25;141,75;143,75;143,84;33450;4811436,25;379;
2016-11-14;140,75;141,00;141,50;147,50;139,50;141,50;141,536;32922;4659648;311;
2016-11-11;141,25;141,50;141,50;144,50;140,00;141,00;141,799;28183;3991358,5;283;
2016-11-10;143,00;143,50;140,25;150,00;140,25;142,75;145,721;54237;7903446,25;348;
2016-11-09;140,50;141,00;133,25;141,25;133,25;139,50;138,553;46808;6485365;531;
2016-11-08;142,50;143,50;139,00;144,00;138,00;144,00;140,518;31020;4358864,75;266;
2016-11-07;138,00;139,00;137,75;141,00;136,25;138,50;138,848;32190;4469513,5;351;
2016-11-04;138,50;139,00;140,00;140,50;135,50;138,50;137,938;19852;2738345,75;209;
2016-11-03;139,75;140,25;140,00;141,00;139,25;140,50;139,996;23648;3310622;290;
2016-11-02;141,25;141,75;141,00;143,00;139,50;141,25;140,915;26999;3804571,25;282;
2016-11-01;143,00;144,50;144,50;149,00;143,00;143,75;144,67;24658;3567281,5;240;
2016-10-31;143,25;143,75;146,00;147,50;143,50;144,50;145,479;32100;4669866,5;310;
